,Date,Open,Open_vn30,Open_vnind,High,High_vn30,High_vnind,Low,Low_vn30,Low_vnind,Close,Close_vn30,Close_vnind,Volume,Volume_vn30,Volume_vnind
883,2022-03-02,1512.0,1520.12,1498.78,1513.0,1520.12,1500.41,1495.9,1495.16,1479.55,1502.0,1498.61,1485.52,168616.0,296918080.0,934540550.0
884,2022-03-03,1508.5,1498.61,1485.52,1517.5,1522.49,1505.0,1502.8,1498.61,1485.52,1517.5,1522.49,1505.0,135199.0,248618022.0,927738994.0
885,2022-03-04,1514.8,1538.93,1505.0,1517.4,1539.93,1509.19,1510.0,1519.97,1501.39,1513.0,1525.34,1505.33,111671.0,264084720.0,924593544.0
886,2022-03-07,1496.0,1525.34,1505.33,1507.8,1525.34,1505.33,1496.0,1505.79,1493.87,1504.2,1509.12,1499.05,118417.0,240130129.0,971604080.0
887,2022-03-08,1498.7,1509.12,1499.05,1499.4,1509.12,1499.05,1483.3,1487.13,1473.71,1490.3,1490.17,1473.71,142855.0,230825119.0,1025252286.0
888,2022-03-09,1493.8,1490.17,1473.71,1495.6,1497.75,1482.86,1486.2,1485.39,1462.8,1490.8,1489.25,1473.74,129030.0,198579682.0,916785572.0
889,2022-03-10,1500.5,1489.25,1473.74,1501.9,1505.5,1488.59,1490.0,1489.25,1473.74,1490.0,1490.24,1479.0800000000002,104782.0,155707291.0,650912211.0
890,2022-03-11,1486.6,1493.97,1479.0800000000002,1487.5,1493.97,1480.29,1471.3,1469.23,1458.88,1476.0,1477.14,1466.54,150729.0,182997432.0,876972277.0
891,2022-03-14,1475.2,1477.14,1466.54,1476.0,1477.14,1466.54,1456.0,1454.34,1439.19,1463.4,1461.1,1446.25,154070.0,192020042.0,854289611.0
892,2022-03-15,1461.5,1461.1,1446.25,1469.5,1469.52,1453.07,1458.0,1455.16,1437.27,1464.5,1468.89,1452.74,144871.0,143220260.0,673928518.0
893,2022-03-16,1471.0,1468.89,1452.74,1474.8,1478.42,1462.98,1465.2,1467.95,1452.74,1471.8,1472.69,1459.33,117998.0,116253816.0,619012060.0
894,2022-03-17,1477.7,1472.69,1459.33,1478.8,1480.86,1467.74,1468.2,1469.92,1459.14,1472.2,1469.92,1461.34,109620.0,129002140.0,717016334.0
895,2022-03-18,1477.0,1469.9199999999998,1461.34,1483.4,1482.96,1474.86,1476.0,1469.9199999999998,1461.34,1478.1,1476.94,1469.1,103666.0,172615712.0,787291376.0
896,2022-03-21,1479.7,1476.9399999999998,1469.1,1496.1,1502.67,1494.95,1479.5,1476.9399999999998,1469.1,1494.9,1502.67,1494.95,109570.0,139631712.0,794251286.0
897,2022-03-22,1498.1,1502.67,1494.95,1505.3,1516.7,1507.71,1494.1,1502.67,1494.95,1500.0,1513.4,1503.78,115791.0,167362380.0,933574683.0
898,2022-03-23,1502.7,1513.4,1503.78,1510.2,1519.58,1513.84,1495.0,1505.59,1501.67,1497.2,1505.59,1502.34,134488.0,168695103.0,828394387.0
899,2022-03-24,1495.5,1505.59,1502.34,1499.5,1506.79,1505.39,1491.0,1496.96,1495.18,1494.0,1497.4399999999998,1498.26,122344.0,124161984.0,788290658.0
900,2022-03-25,1497.1,1497.4399999999998,1498.26,1497.1,1503.18,1503.29,1488.2,1494.28,1494.55,1494.0,1498.36,1498.5,117690.0,122896120.0,761391118.0
901,2022-03-28,1489.1,1495.95,1498.5,1490.8,1498.36,1498.5,1475.5,1477.72,1473.8,1483.5,1484.16,1483.18,121944.0,198811523.0,1060040172.0
902,2022-03-29,1485.5,1484.16,1483.1799999999998,1493.5,1501.05,1498.45,1484.5,1484.16,1483.1799999999998,1493.4,1500.57,1497.76,98973.0,117093880.0,729318385.0
903,2022-03-30,1489.5,1500.57,1497.76,1503.8,1513.91,1503.89,1486.1,1496.59,1483.9,1489.8,1500.23,1490.51,164555.0,170199908.0,906979764.0
904,2022-03-31,1492.0,1500.23,1490.51,1499.2,1512.47,1498.41,1490.0,1500.23,1488.27,1496.0,1508.53,1492.15,91809.0,129502288.0,713605621.0
905,2022-04-01,1493.0,1512.74,1492.15,1528.0,1542.47,1516.87,1492.2,1506.11,1484.13,1525.0,1542.47,1516.44,157140.0,201189128.0,969730909.0
906,2022-04-04,1529.4,1559.49,1516.44,1537.3,1559.49,1530.95,1526.8,1542.47,1516.44,1528.4,1548.04,1524.7,102494.0,164738836.0,770571376.0
907,2022-04-05,1526.9,1548.04,1524.7,1532.7,1549.77,1527.57,1523.6,1539.2,1519.28,1525.3,1539.2,1520.03,104939.0,130533044.0,697031460.0
908,2022-04-06,1519.0,1539.2,1520.03,1550.4,1558.41,1523.75,1517.8,1528.31,1507.62,1540.3,1556.88,1522.9,189020.0,212977948.0,926686327.0
909,2022-04-07,1543.1,1557.11,1522.9,1544.3,1566.09,1524.92,1529.7,1541.96,1502.35,1529.8,1541.96,1502.35,144546.0,216851904.0,788824678.0
910,2022-04-08,1528.4,1541.96,1502.35,1535.2,1547.6,1507.73,1523.9,1524.31,1482.0,1523.9,1524.31,1482.0,134752.0,163583632.0,755788128.0
911,2022-04-12,1525.9,1524.31,1482.0,1526.6,1532.03,1490.58,1507.6,1506.41,1455.25,1509.4,1507.1999999999998,1455.25,167740.0,159875914.0,671628574.0
912,2022-04-13,1511.4,1505.3000000000002,1455.25,1521.2,1526.44,1477.2,1511.3,1505.3000000000002,1448.52,1519.7,1525.39,1477.2,132886.0,168068724.0,660382777.0
913,2022-04-14,1522.4,1525.39,1477.2,1524.5,1534.28,1484.34,1509.1,1517.14,1471.75,1512.5,1518.01,1472.12,126371.0,131880003.0,521099948.0
914,2022-04-15,1511.8,1518.01,1472.12,1517.3,1518.85,1478.95,1492.6,1491.26,1456.39,1492.6,1493.74,1458.56,167556.0,192729956.0,658745120.0
915,2022-04-18,1494.1,1493.74,1458.56,1494.4,1493.74,1458.56,1472.0,1466.73,1425.07,1473.1,1468.25,1432.6,195995.0,202714216.0,829944257.0
916,2022-04-19,1476.3,1468.25,1432.6,1484.5,1478.5,1442.04,1449.1,1440.61,1406.45,1454.1,1440.61,1406.45,191291.0,167740336.0,696418492.0
917,2022-04-20,1456.3,1440.61,1406.45,1457.9,1453.81,1410.64,1436.5,1434.87,1384.72,1440.0,1435.5,1384.72,225358.0,155933138.0,681392257.0
918,2022-04-21,1443.9,1435.5,1384.72,1451.7,1452.41,1392.33,1424.5,1422.7,1356.58,1435.3,1426.87,1370.21,210284.0,196080792.0,807088115.0
919,2022-04-22,1441.7,1426.87,1370.21,1459.4,1455.15,1392.89,1435.0,1419.05,1352.43,1445.0,1444.32,1379.23,226792.0,158338280.0,833929260.0
920,2022-04-25,1442.9,1444.32,1379.23,1445.4,1445.62,1382.13,1346.0,1355.15,1298.38,1353.1,1366.39,1310.9199999999998,280121.0,226938239.0,746825192.0
921,2022-04-26,1356.0,1366.39,1310.9199999999998,1393.0,1397.4299999999998,1341.34,1327.2,1318.5,1261.4,1391.0,1396.9,1341.34,384319.0,210692262.0,723429618.0
922,2022-04-27,1379.0,1396.9,1341.34,1405.5,1407.7,1355.89,1359.2,1362.87,1314.81,1401.0,1402.03,1353.77,306534.0,116716704.0,526339060.0
923,2022-04-28,1399.7,1402.03,1353.77,1406.6,1407.8200000000002,1358.07,1388.1,1392.24,1344.1,1392.0,1400.88,1350.99,244675.0,94426072.0,475371314.0
924,2022-04-29,1395.0,1399.95,1350.99,1420.9,1417.31,1369.31,1389.7,1394.17,1343.24,1409.0,1417.31,1366.8,244985.0,150696854.0,594555382.0
925,2022-05-04,1408.3,1417.31,1366.8,1409.9,1417.31,1366.8,1383.0,1389.59,1348.68,1383.0,1389.59,1348.68,211096.0,123470200.0,532414784.0
926,2022-05-05,1391.0,1389.59,1348.68,1403.3,1405.43,1362.18,1372.8,1373.54,1331.41,1402.5,1404.88,1360.68,231018.0,126745999.0,528826401.0
927,2022-05-06,1382.0,1404.88,1360.68,1396.3,1404.88,1360.68,1359.4,1371.0,1328.13,1362.0,1373.21,1329.26,301145.0,159663308.0,564966764.0
928,2022-05-09,1353.1,1373.21,1329.26,1355.8,1373.21,1329.26,1301.0,1308.34,1265.54,1308.1,1314.04,1269.62,328416.0,225590339.0,660382540.0
929,2022-05-10,1299.8,1283.94,1269.62,1340.9,1345.46,1293.5600000000002,1291.2,1283.94,1232.57,1335.0,1345.46,1293.5600000000002,361497.0,178661160.0,655615864.0
930,2022-05-11,1335.0,1348.37,1293.5600000000002,1347.7,1355.11,1305.17,1318.4,1324.2,1277.91,1337.0,1349.82,1301.53,297281.0,106838088.0,410331600.0
931,2022-05-12,1334.0,1335.69,1301.53,1334.0,1339.21,1301.53,1262.6,1279.48,1238.05,1270.0,1279.76,1238.84,346301.0,188593494.0,547024956.0
932,2022-05-13,1272.0,1265.1999999999998,1238.84,1287.0,1284.9399999999998,1238.84,1215.0,1219.52,1180.6,1225.0,1223.76,1182.77,437718.0,250103012.0,812025910.0
933,2022-05-16,1240.0,1223.76,1182.77,1261.2,1258.25,1215.96,1212.0,1214.29,1170.59,1212.0,1215.08,1171.95,354410.0,176519044.0,571001232.0
934,2022-05-17,1220.0,1198.38,1171.95,1282.8,1279.55,1228.37,1204.9,1193.69,1156.54,1280.9,1279.55,1228.37,364450.0,171618788.0,576007970.0
935,2022-05-18,1280.9,1279.55,1228.37,1304.1,1298.69,1249.84,1265.6,1268.13,1222.92,1281.0,1286.41,1240.76,411543.0,170702381.0,574745499.0
936,2022-05-19,1255.0,1286.41,1240.76,1291.9,1291.49,1246.61,1252.0,1255.63,1210.43,1283.0,1283.55,1241.64,309709.0,139351852.0,498445846.0
937,2022-05-20,1283.0,1283.55,1241.64,1298.9,1296.0,1252.96,1260.0,1273.4,1232.35,1276.8,1282.51,1240.71,317068.0,117155184.0,501380590.0
938,2022-05-23,1289.0,1282.51,1240.71,1289.0,1287.65,1246.58,1238.8,1246.0,1208.09,1253.1,1255.35,1218.81,324733.0,153133335.0,551784014.0
939,2022-05-24,1253.0,1255.35,1218.81,1270.9,1272.71,1233.38,1234.1,1242.36,1203.28,1267.0,1272.71,1233.38,389658.0,161321908.0,534428757.0
940,2022-05-25,1274.8,1272.71,1233.38,1305.8,1311.25,1268.43,1268.7,1272.71,1233.38,1299.3,1310.7,1268.43,318724.0,174810320.0,655716361.0
941,2022-05-26,1302.0,1310.6999999999998,1268.43,1310.0,1319.21,1278.11,1292.1,1304.59,1261.58,1300.9,1309.5,1268.5700000000002,279325.0,132834948.0,535565603.0
942,2022-05-27,1306.1,1313.4,1268.5700000000002,1328.6,1336.99,1286.99,1305.1,1309.5,1268.5700000000002,1322.5,1335.68,1285.45,255624.0,148352928.0,599397488.0
943,2022-05-30,1329.7,1339.77,1285.45,1330.6,1342.87,1296.22,1319.7,1329.38,1281.27,1325.6,1342.87,1293.92,204050.0,155385903.0,552912651.0
944,2022-05-31,1326.2,1342.87,1293.92,1326.4,1342.87,1297.56,1310.8,1324.46,1280.44,1320.5,1332.59,1292.68,224978.0,136735904.0,591442952.0
945,2022-06-01,1318.5,1332.59,1292.68,1337.4,1341.47,1302.25,1316.0,1323.07,1286.01,1326.0,1335.49,1299.52,325936.0,158913376.0,563876480.0
946,2022-06-02,1318.0,1338.84,1299.52,1329.9,1342.47,1302.66,1313.1,1319.85,1283.32,1315.0,1325.49,1288.62,253048.0,155698412.0,572940848.0
947,2022-06-03,1318.0,1323.15,1288.62,1321.9,1329.62,1292.78,1305.7,1313.4,1276.37,1318.5,1327.4,1287.98,233505.0,120632104.0,473767059.0
948,2022-06-06,1320.7,1327.4,1287.98,1331.7,1336.96,1302.14,1315.0,1321.0800000000002,1282.01,1315.0,1327.04,1290.01,224785.0,146820989.0,586059100.0
949,2022-06-07,1315.0,1327.04,1290.01,1315.5,1328.08,1291.35,1293.4,1297.98,1260.92,1315.0,1324.37,1291.35,278664.0,173218508.0,670317924.0
950,2022-06-08,1321.0,1323.41,1291.35,1342.0,1348.4,1316.78,1320.0,1323.41,1291.35,1333.0,1342.03,1307.91,267430.0,185233832.0,616713909.0
951,2022-06-09,1332.4,1342.03,1307.91,1338.9,1353.2,1312.44,1327.6,1335.28,1300.85,1335.3,1342.92,1307.8,264559.0,135887360.0,455907372.0
952,2022-06-10,1328.3,1342.92,1307.8,1333.7,1344.85,1309.59,1311.1,1325.69,1284.08,1311.1,1325.69,1284.08,232693.0,151817540.0,597558576.0
953,2022-06-13,1284.9,1325.69,1284.08,1289.7,1325.69,1284.08,1257.7,1260.85,1226.01,1260.2,1260.85,1227.04,332829.0,204486368.0,729292890.0
954,2022-06-14,1254.8,1260.85,1227.04,1272.3,1271.28,1239.36,1250.0,1228.46,1211.13,1268.3,1261.16,1230.31,353747.0,162078380.0,558189830.0
955,2022-06-15,1268.2,1264.31,1230.31,1270.4,1268.33,1235.5600000000002,1235.6,1231.12,1195.19,1251.3,1253.09,1213.93,356993.0,178452392.0,668188095.0
956,2022-06-16,1261.0,1253.09,1213.93,1286.8,1292.02,1246.3200000000002,1260.8,1253.09,1213.93,1286.0,1280.37,1236.63,284868.0,162913872.0,558443793.0
957,2022-06-17,1247.0,1280.37,1236.63,1248.7,1280.37,1236.63,1215.5,1229.74,1191.92,1245.2,1258.03,1217.3,455234.0,206683188.0,726067376.0
958,2022-06-20,1244.8,1258.03,1217.3,1249.4,1262.83,1221.6,1212.0,1223.03,1180.4,1212.0,1225.56,1180.4,405214.0,184704184.0,661118765.0
959,2022-06-21,1216.8,1225.56,1180.4,1240.0,1240.8,1189.97,1210.5,1212.69,1162.94,1228.0,1224.54,1172.47,504516.0,200907883.0,702739814.0
960,2022-06-22,1233.7,1224.54,1172.47,1240.8,1242.06,1185.86,1216.0,1222.86,1162.98,1216.0,1227.18,1169.27,404680.0,152922200.0,589901432.0
961,2022-06-23,1222.0,1227.18,1169.27,1230.3,1240.58,1188.88,1216.3,1219.08,1162.06,1227.8,1240.58,1188.88,336908.0,114036549.0,414545486.0
962,2022-06-24,1236.0,1240.58,1188.88,1237.8,1247.86,1196.85,1226.2,1234.72,1185.48,1227.0,1235.47,1185.48,243816.0,106026178.0,476105397.0
963,2022-06-27,1236.0,1235.47,1185.48,1247.9,1256.67,1203.51,1234.1,1235.47,1185.48,1247.9,1256.67,1202.82,218952.0,122519904.0,520521086.0
964,2022-06-28,1246.0,1256.67,1202.82,1266.2,1276.21,1221.74,1242.7,1249.57,1198.99,1261.0,1273.41,1218.1,258194.0,176188204.0,581339421.0
965,2022-06-29,1255.0,1273.41,1218.1,1262.8,1274.73,1219.58,1251.1,1259.41,1207.38,1260.5,1273.4,1218.09,289583.0,123710688.0,556484199.0
966,2022-06-30,1262.0,1275.02,1218.09,1264.8,1276.23,1220.51,1240.1,1248.92,1197.6,1240.1,1248.92,1197.6,256951.0,129297360.0,504133280.0
967,2022-07-01,1241.0,1241.7,1197.6,1243.4,1255.6699999999998,1202.41,1221.6,1225.64,1170.95,1242.0,1252.24,1198.9,330352.0,125856520.0,522770911.0
968,2022-07-04,1247.0,1252.24,1198.9,1252.0,1260.72,1208.96,1238.1,1244.5,1192.63,1242.0,1248.37,1195.53,245644.0,121722820.0,427495682.0
969,2022-07-05,1248.3,1248.37,1195.53,1251.8,1256.47,1200.99,1234.6,1238.9,1181.29,1234.9,1242.05,1181.29,332002.0,182683668.0,614529082.0
970,2022-07-06,1234.8,1235.89,1181.2900000000002,1234.8,1241.19,1181.2900000000002,1214.0,1211.94,1147.63,1218.0,1211.94,1149.61,399286.0,154604100.0,547765994.0
971,2022-07-07,1215.3,1211.94,1149.61,1225.9,1229.23,1166.48,1213.1,1209.97,1142.8,1225.0,1229.23,1166.48,319336.0,111774176.0,405716427.0
972,2022-07-08,1230.5,1229.23,1166.48,1231.8,1236.85,1177.18,1223.6,1225.04,1164.23,1225.0,1231.54,1171.3100000000002,210770.0,127264344.0,463298484.0
973,2022-07-11,1221.0,1231.7,1171.3100000000002,1221.8,1231.7,1171.3100000000002,1197.8,1200.15,1144.55,1200.7,1209.02,1155.29,228673.0,142689111.0,535666795.0
974,2022-07-12,1202.0,1209.02,1155.29,1215.8,1219.44,1174.8200000000002,1202.0,1204.84,1153.55,1213.5,1219.44,1174.8200000000002,224334.0,102391092.0,521455560.0
975,2022-07-13,1215.0,1219.44,1174.8200000000002,1220.0,1225.85,1182.21,1209.6,1213.41,1170.92,1210.0,1216.94,1173.92,251969.0,125598372.0,564277966.0
976,2022-07-14,1206.8,1216.94,1173.92,1217.3,1224.01,1182.17,1204.6,1211.14,1170.04,1215.7,1221.94,1182.17,242459.0,115422788.0,523877201.0
977,2022-07-15,1219.0,1231.8300000000002,1182.17,1221.5,1231.8300000000002,1189.66,1209.5,1217.21,1178.12,1210.1,1220.14,1179.25,220851.0,169503397.0,603573722.0
978,2022-07-18,1218.2,1220.14,1179.25,1221.0,1225.69,1184.9299999999998,1212.6,1213.28,1174.7,1215.4,1214.28,1176.49,178982.0,116068571.0,517134156.0
979,2022-07-19,1213.9,1214.28,1176.49,1216.3,1214.28,1180.46,1208.1,1204.61,1168.99,1213.0,1211.7,1178.33,196929.0,124676544.0,533209290.0
980,2022-07-20,1223.5,1211.7,1178.3300000000002,1230.5,1229.6,1198.63,1221.4,1211.7,1178.3300000000002,1226.1,1225.62,1194.14,189503.0,134021962.0,643358024.0
981,2022-07-21,1225.3,1232.76,1194.14,1241.9,1240.91,1201.91,1225.2,1226.88,1194.14,1234.1,1235.25,1198.47,203851.0,140409772.0,528058948.0
982,2022-07-22,1230.5,1235.25,1198.47,1234.0,1245.43,1202.67,1223.5,1228.84,1194.76,1225.6,1228.84,1194.76,206218.0,122003711.0,475442490.0
983,2022-07-25,1221.9,1228.84,1194.76,1224.6,1231.84,1198.16,1217.2,1219.61,1184.32,1221.9,1222.6,1188.5,187038.0,109159748.0,435403584.0
984,2022-07-26,1222.1,1222.6,1186.95,1225.5,1227.1,1194.15,1217.4,1218.11,1184.44,1218.9,1218.49,1185.07,154039.0,106581704.0,427015408.0
985,2022-07-27,1216.0,1218.49,1185.07,1223.0,1219.43,1191.04,1213.0,1211.42,1178.58,1223.0,1219.43,1191.04,163110.0,117161064.0,442245376.0
986,2022-07-28,1228.8,1219.43,1191.04,1237.2,1240.65,1214.03,1228.5,1219.43,1191.04,1231.6,1236.14,1208.12,163834.0,189906968.0,665358400.0
987,2022-07-29,1236.8,1232.39,1205.58,1236.9,1243.17,1217.84,1229.2,1232.0,1205.58,1230.7,1232.0,1206.33,166959.0,166756208.0,575682112.0
988,2022-08-01,1232.1,1232.0,1206.33,1246.0,1256.25,1231.35,1231.1,1232.0,1206.33,1244.4,1256.25,1231.35,200993.0,190318288.0,704861568.0
989,2022-08-02,1244.7,1256.25,1231.35,1249.4,1266.14,1241.91,1238.3,1248.97,1224.11,1245.9,1265.97,1241.62,185605.0,338501688.0,1486549920.0
990,2022-08-03,1245.4,1265.97,1241.62,1252.8,1271.39,1250.2,1242.4,1256.39,1232.41,1250.0,1269.83,1249.76,220620.0,209992208.0,777097984.0
991,2022-08-04,1256.0,1269.83,1249.76,1259.8,1281.46,1257.38,1252.2,1269.83,1247.38,1257.5,1277.73,1254.15,194586.0,178862200.0,720697408.0
992,2022-08-05,1259.0,1277.73,1254.15,1264.5,1277.73,1254.15,1254.8,1265.93,1245.05,1264.5,1272.06,1252.74,177010.0,180707408.0,690964832.0
993,2022-08-08,1263.5,1272.06,1252.74,1267.7,1280.13,1258.84,1261.4,1270.13,1252.04,1266.0,1276.7,1256.75,136420.0,154396104.0,695163552.0
994,2022-08-09,1264.5,1276.7,1256.75,1275.2,1285.52,1263.14,1264.4,1275.12,1252.84,1272.7,1281.44,1258.85,195449.0,177706016.0,715146624.0
995,2022-08-10,1270.9,1281.44,1258.85,1273.7,1283.06,1260.36,1268.7,1276.07,1253.89,1270.6,1277.15,1256.5,139136.0,131703264.0,639848640.0
996,2022-08-11,1282.7,1277.15,1256.5,1287.7,1289.29,1268.03,1268.0,1267.04,1245.85,1268.0,1272.33,1252.07,201523.0,191496048.0,807323968.0
997,2022-08-12,1267.6,1272.33,1252.07,1280.1,1280.96,1262.33,1266.3,1267.14,1248.65,1280.1,1280.96,1262.33,169096.0,124180100.0,538275056.0
998,2022-08-15,1285.2,1280.96,1262.33,1294.5,1294.11,1274.24,1284.8,1280.96,1262.33,1293.0,1293.79,1274.2,183149.0,161928664.0,630495136.0
999,2022-08-16,1296.5,1293.79,1274.2,1297.3,1297.38,1275.93,1291.5,1290.52,1271.11,1296.9,1295.1,1274.69,181155.0,174702648.0,612378944.0
1000,2022-08-17,1299.8,1295.1,1274.14,1311.2,1304.49,1280.61,1298.6,1295.1,1271.97,1309.0,1300.4,1275.28,186608.0,165306256.0,711888192.0
1001,2022-08-18,1307.0,1300.4,1275.28,1312.8,1311.73,1283.15,1304.7,1295.54,1268.64,1304.8,1299.93,1273.66,161249.0,176318160.0,592085120.0
1002,2022-08-19,1292.1,1306.18,1278.73,1292.1,1306.18,1280.0,1276.3,1289.57,1263.45,1281.0,1294.93,1269.18,191505.0,161941320.0,604387392.0
1003,2022-08-22,1275.1,1294.93,1269.18,1278.9,1295.69,1270.57,1270.3,1281.96,1255.83,1271.0,1285.45,1260.43,182035.0,141092160.0,616605952.0
1004,2022-08-23,1265.7,1285.45,1260.43,1283.1,1292.0,1270.81,1264.4,1275.57,1253.45,1283.1,1292.0,1270.81,185505.0,139033448.0,560804064.0
1005,2022-08-24,1282.0,1292.0,1270.81,1287.8,1300.4,1280.36,1278.4,1291.96,1270.81,1285.2,1296.41,1277.16,188363.0,136258696.0,595030176.0
1006,2022-08-25,1287.1,1296.41,1277.16,1304.3,1311.55,1289.18,1287.0,1296.41,1277.16,1303.0,1311.55,1288.88,186354.0,141841368.0,608830080.0
1007,2022-08-26,1305.5,1311.55,1288.88,1305.9,1320.16,1295.12,1290.2,1304.68,1280.05,1293.0,1306.81,1282.57,215709.0,160468704.0,667642560.0
1008,2022-08-29,1270.5,1306.81,1282.57,1286.0,1306.81,1282.57,1264.7,1275.4,1249.17,1286.0,1293.25,1270.8,236351.0,192927072.0,842183744.0
1009,2022-08-30,1288.7,1293.25,1270.8,1295.6,1307.12,1287.65,1280.6,1293.25,1270.8,1287.0,1298.14,1279.39,248343.0,140124632.0,524293504.0
1010,2022-08-31,1282.0,1298.14,1279.39,1298.0,1306.45,1285.29,1278.0,1294.34,1274.99,1293.9,1301.44,1280.51,260325.0,111039680.0,496548176.0
1011,2022-09-05,1294.0,1301.44,1280.51,1298.2,1305.62,1285.7,1282.7,1294.44,1275.35,1286.0,1298.15,1277.35,231030.0,127778004.0,521345600.0
1012,2022-09-06,1287.8,1298.15,1277.35,1295.8,1305.9,1286.92,1286.9,1296.58,1277.35,1290.0,1299.06,1277.4,228845.0,143563304.0,577491968.0
1013,2022-09-07,1283.0,1299.61,1278.61,1286.5,1299.61,1278.61,1265.0,1268.95,1243.17,1265.0,1268.95,1243.17,249186.0,203997928.0,840383232.0
1014,2022-09-08,1269.5,1275.31,1248.17,1275.5,1279.34,1251.36,1263.4,1265.57,1234.6,1264.1,1265.57,1234.6,295182.0,143093696.0,593490624.0
1015,2022-09-09,1269.0,1268.43,1238.61,1275.0,1275.64,1248.78,1259.7,1259.35,1228.54,1275.0,1275.64,1248.78,249410.0,174954576.0,584040416.0
1016,2022-09-12,1281.0,1269.19,1241.44,1283.2,1285.17,1257.8,1275.1,1269.19,1241.44,1276.8,1275.6,1249.62,153065.0,108105148.0,408413280.0
1017,2022-09-13,1278.3,1275.6,1249.62,1278.7,1279.55,1252.35,1272.0,1271.22,1243.87,1272.0,1272.48,1248.4,146366.0,132709160.0,471774224.0
1018,2022-09-14,1252.0,1272.48,1248.4,1261.9,1272.48,1248.4,1250.0,1250.98,1228.51,1259.0,1260.88,1240.77,193285.0,149312032.0,600552608.0
1019,2022-09-15,1261.0,1261.78,1241.49,1263.5,1269.54,1250.93,1256.7,1260.51,1240.77,1262.2,1262.82,1245.66,146921.0,122260228.0,424729440.0
1020,2022-09-16,1254.1,1263.25,1245.89,1254.3,1263.97,1246.17,1233.3,1248.13,1230.37,1237.0,1252.78,1234.03,174958.0,166040864.0,629354208.0
1021,2022-09-19,1238.9,1248.13,1231.08,1238.9,1253.45,1234.03,1218.0,1225.18,1202.07,1223.5,1229.88,1205.43,263620.0,181073384.0,692341792.0
1022,2022-09-20,1228.0,1230.88,1207.49,1235.3,1241.07,1218.93,1221.8,1224.96,1199.71,1232.7,1241.07,1218.93,228260.0,118067200.0,463791248.0
1023,2022-09-21,1228.0,1241.07,1218.13,1228.7,1241.07,1218.93,1213.7,1223.02,1204.68,1219.6,1228.2,1210.55,296408.0,115587272.0,387711264.0
1024,2022-09-22,1208.0,1227.55,1208.98,1225.0,1229.26,1214.7,1204.0,1210.65,1196.64,1225.0,1228.94,1214.7,265857.0,117050056.0,469745152.0
1025,2022-09-23,1221.9,1226.18,1210.63,1223.0,1230.72,1216.59,1204.4,1213.74,1201.45,1210.0,1215.41,1203.28,280782.0,105170796.0,481614208.0
1026,2022-09-26,1198.5,1218.64,1206.26,1198.7,1218.64,1206.26,1173.7,1172.37,1159.12,1192.0,1187.22,1174.35,312221.0,190479312.0,742317280.0
1027,2022-09-27,1190.6,1187.22,1174.35,1196.3,1193.79,1180.75,1183.2,1181.43,1166.44,1185.0,1182.46,1166.54,299829.0,108614248.0,462007856.0
1028,2022-09-28,1173.7,1182.46,1166.54,1177.9,1182.46,1166.54,1161.2,1160.66,1142.79,1165.0,1160.66,1143.62,349517.0,100671700.0,524317792.0
1029,2022-09-29,1176.0,1160.66,1149.61,1176.6,1177.21,1159.49,1148.0,1147.44,1126.07,1148.0,1147.44,1126.07,271480.0,111520300.0,484812704.0
1030,2022-09-30,1143.3,1154.31,1132.0,1164.3,1158.2,1135.47,1137.0,1128.57,1099.44,1150.0,1152.01,1132.11,340112.0,162775196.0,710467008.0
1031,2022-10-03,1145.5,1152.01,1132.11,1147.0,1152.01,1132.11,1097.0,1094.49,1079.86,1102.6,1102.0,1086.44,374580.0,184887232.0,549435968.0
1032,2022-10-04,1113.5,1102.0,1086.44,1125.0,1117.87,1100.42,1094.5,1088.41,1069.74,1102.0,1097.72,1078.14,412066.0,174163000.0,570588864.0
1033,2022-10-05,1113.3,1097.72,1078.14,1133.9,1128.94,1110.21,1113.3,1097.72,1078.14,1115.2,1117.38,1104.26,370445.0,128986636.0,440750768.0
1034,2022-10-06,1118.2,1120.95,1104.63,1119.1,1120.95,1106.97,1080.0,1079.75,1072.57,1080.0,1081.36,1074.52,412029.0,151107800.0,537582480.0
1035,2022-10-07,1065.1,1080.5,1072.57,1066.5,1081.36,1074.52,1025.5,1027.64,1022.38,1032.2,1039.54,1035.91,445509.0,292476464.0,867538144.0
1036,2022-10-10,1010.9,1030.62,1026.53,1049.7,1052.24,1051.02,1008.2,1011.44,1012.94,1032.5,1038.93,1042.48,422443.0,204787656.0,651812768.0
1037,2022-10-11,1024.5,1038.93,1042.48,1026.5,1038.93,1042.48,980.0,987.27,998.64,989.0,1001.68,1006.2,432443.0,245508408.0,664599200.0
1038,2022-10-12,996.8,1001.68,1006.2,1038.9,1039.33,1039.44,995.0,999.0,1002.89,1025.1,1034.93,1034.81,419083.0,175735776.0,605165408.0
1039,2022-10-13,1027.8,1030.72,1031.72,1039.6,1051.24,1050.99,1004.6,1020.97,1025.04,1039.6,1051.24,1050.99,497483.0,154700208.0,473313504.0
1040,2022-10-14,1061.9,1042.41,1044.14,1063.8,1070.3,1068.12,1044.2,1042.41,1044.14,1048.0,1061.39,1061.85,299910.0,166575664.0,628389568.0
1041,2022-10-17,1036.0,1061.39,1057.44,1050.0,1061.39,1061.85,1017.4,1028.34,1033.59,1050.0,1047.2,1051.58,308081.0,151709624.0,489464704.0
